DATE,RETURN,ESS_MEAN,ESS_TOTAL,WESS_MEAN,WESS_TOTAL,NUM_EVENTS,NUM_POSITIVE_ESS,NUM_NEGATIVE_ESS,NUM_NEUTRAL_ESS,NUM_POSITIVE_WESS,NUM_NEGATIVE_WESS,NUM_NEUTRAL_WESS
2014-09-17,-0.6129801,0.95,19.0,0.6175,12.35,20.0,10.0,10.0,0.0,10.0,10.0,0.0
2014-09-18,-1.3447374,-11.0,-55.0,-3.14,-15.7,5.0,1.0,4.0,0.0,1.0,4.0,0.0
2014-09-19,-0.6900297,-17.0,-136.0,-11.725,-93.8,8.0,0.0,8.0,0.0,0.0,8.0,0.0
2014-09-22,-0.35166276,-8.6875,-139.0,-2.621875,-41.95,16.0,3.0,13.0,0.0,3.0,9.0,4.0
2014-09-23,0.098355286,2.875,46.0,-1.184375,-18.95,16.0,10.0,6.0,0.0,9.0,6.0,1.0
2014-09-24,2.2145112,1.6666666,30.0,0.30944446,5.57,18.0,9.0,9.0,0.0,9.0,9.0,0.0
2014-09-25,-0.010684332,3.8,19.0,6.536,32.68,5.0,3.0,2.0,0.0,3.0,2.0,0.0
2014-09-26,2.072613,13.875,111.0,8.925,71.4,8.0,7.0,1.0,0.0,7.0,1.0,0.0
2014-09-29,-0.35774755,-2.1818182,-24.0,0.38454545,4.23,11.0,4.0,6.0,1.0,4.0,6.0,1.0
2014-09-30,-3.619135,-6.1,-122.0,-3.8695,-77.39,20.0,6.0,14.0,0.0,6.0,10.0,4.0
2014-10-01,-0.47276214,3.125,50.0,4.89375,78.3,16.0,8.0,8.0,0.0,8.0,5.0,3.0
2014-10-02,0.30809882,-4.6875,-75.0,1.17375,18.78,16.0,5.0,11.0,0.0,5.0,7.0,4.0
2014-10-03,-1.393982,-18.5,-111.0,-17.24,-103.44,6.0,1.0,5.0,0.0,1.0,5.0,0.0
2014-10-06,0.21100631,9.75,117.0,4.9425,59.31,12.0,9.0,3.0,0.0,9.0,3.0,0.0
2014-10-07,-1.6069981,-23.68,-592.0,-13.4892,-337.23,25.0,0.0,25.0,0.0,0.0,17.0,8.0
2014-10-08,-1.8163742,-10.363636,-342.0,-0.48090908,-15.87,33.0,6.0,27.0,0.0,6.0,9.0,18.0
2014-10-09,-1.7683212,-15.842105,-301.0,-6.5263157,-124.0,19.0,0.0,19.0,0.0,0.0,12.0,7.0
2014-10-10,0.12818274,-16.290323,-505.0,-3.3309677,-103.26,31.0,0.0,31.0,0.0,0.0,6.0,25.0
2014-10-13,-0.054390065,-8.941176,-152.0,0.7735294,13.15,17.0,2.0,15.0,0.0,2.0,6.0,9.0
2014-10-14,-4.7904053,-13.277778,-478.0,-1.7861111,-64.3,36.0,3.0,33.0,0.0,3.0,6.0,27.0
2014-10-15,0.122294255,-6.4680853,-304.0,0.62340426,29.3,47.0,13.0,34.0,0.0,9.0,4.0,34.0
2014-10-16,0.62138486,-3.9056604,-207.0,0.35150942,18.63,53.0,19.0,34.0,0.0,8.0,9.0,36.0
2014-10-17,0.56925,-1.8,-36.0,-1.5825,-31.65,20.0,8.0,12.0,0.0,2.0,4.0,14.0
2014-10-20,-0.01610695,-11.6875,-187.0,-3.5825,-57.32,16.0,3.0,13.0,0.0,3.0,6.0,7.0
2014-10-21,0.5903276,-5.590909,-123.0,-5.717727,-125.79,22.0,9.0,11.0,2.0,8.0,10.0,4.0
2014-10-22,-3.3342528,-2.0714285,-58.0,-1.0014286,-28.04,28.0,12.0,16.0,0.0,5.0,13.0,10.0
2014-10-23,2.8043227,-11.521739,-265.0,-9.355217,-215.17,23.0,8.0,15.0,0.0,6.0,8.0,9.0
2014-10-24,-1.8771882,-15.0,-165.0,-3.6818182,-40.5,11.0,0.0,11.0,0.0,0.0,4.0,7.0
2014-10-27,-0.004101807,-16.666666,-550.0,-6.189394,-204.25,33.0,0.0,33.0,0.0,0.0,13.0,20.0
2014-10-28,0.122986116,-6.035714,-169.0,0.12857144,3.6,28.0,10.0,18.0,0.0,10.0,5.0,13.0
2014-10-29,1.0879638,-4.2340426,-199.0,0.21638298,10.17,47.0,17.0,30.0,0.0,11.0,6.0,30.0
2014-10-30,-1.4573768,-10.68,-267.0,-0.654,-16.35,25.0,3.0,21.0,1.0,1.0,2.0,22.0
2014-10-31,-0.65598357,-10.666667,-96.0,1.5,13.5,9.0,1.0,8.0,0.0,1.0,1.0,7.0
2014-11-03,-0.73658574,-11.7,-234.0,-2.7075,-54.15,20.0,2.0,18.0,0.0,2.0,8.0,10.0
2014-11-04,-2.0780635,-13.87234,-652.0,0.1606383,7.55,47.0,2.0,45.0,0.0,2.0,1.0,44.0
2014-11-05,2.0018632,-2.7368422,-104.0,-0.14236842,-5.41,38.0,16.0,22.0,0.0,15.0,8.0,15.0
2014-11-06,-1.0729443,-4.5172415,-131.0,0.44034484,12.77,29.0,10.0,19.0,0.0,3.0,0.0,26.0
2014-11-07,1.0729443,-0.75,-12.0,6.665625,106.65,16.0,5.0,10.0,1.0,4.0,0.0,12.0
2014-11-10,-0.5465303,-7.4117646,-126.0,-6.395882,-108.73,17.0,6.0,11.0,0.0,6.0,8.0,3.0
2014-11-11,0.5409596,-15.0,-120.0,-5.19375,-41.55,8.0,0.0,8.0,0.0,0.0,3.0,5.0
2014-11-12,-0.890271,-8.705882,-296.0,1.6644118,56.59,34.0,6.0,28.0,0.0,6.0,3.0,25.0
2014-11-13,-4.006088,-7.74359,-302.0,1.3115385,51.15,39.0,8.0,31.0,0.0,8.0,5.0,26.0
2014-11-14,2.372812,-9.409091,-207.0,-0.18409091,-4.05,22.0,5.0,17.0,0.0,5.0,3.0,14.0
2014-11-17,-0.118772805,-8.411765,-143.0,2.7294118,46.4,17.0,2.0,15.0,0.0,2.0,3.0,12.0
2014-11-18,-1.4515202,-10.3529415,-176.0,-0.2617647,-4.45,17.0,3.0,14.0,0.0,3.0,2.0,12.0
2014-11-19,0.0,-9.863636,-217.0,0.51363635,11.3,22.0,4.0,18.0,0.0,4.0,5.0,13.0
2014-11-20,1.4382988,3.3333333,60.0,5.1916666,93.45,18.0,10.0,8.0,0.0,9.0,0.0,9.0
2014-11-21,1.1699115,8.666667,286.0,1.1757575,38.8,33.0,22.0,8.0,3.0,7.0,6.0,20.0
2014-11-24,-0.34152406,-9.115385,-237.0,-1.4642308,-38.07,26.0,5.0,21.0,0.0,5.0,10.0,11.0
2014-11-25,-2.2700934,-11.945946,-442.0,-3.225135,-119.33,37.0,6.0,31.0,0.0,6.0,8.0,23.0
2014-11-26,-0.46026886,-10.1875,-326.0,-2.6628125,-85.21,32.0,6.0,26.0,0.0,6.0,10.0,16.0
2014-11-27,,-13.622642,-722.0,-0.8018868,-42.5,53.0,2.0,50.0,1.0,2.0,6.0,45.0
2014-11-28,-5.562878,-12.842105,-732.0,-0.02736842,-1.56,57.0,3.0,52.0,2.0,3.0,5.0,49.0
2014-12-01,1.502379,-8.451612,-524.0,0.9466129,58.69,62.0,13.0,49.0,0.0,11.0,3.0,48.0
2014-12-02,-2.9273252,-7.095238,-298.0,-1.0069047,-42.29,42.0,12.0,30.0,0.0,6.0,7.0,29.0
2014-12-03,0.46168822,-3.6756756,-136.0,2.12,78.44,37.0,13.0,24.0,0.0,13.0,2.0,22.0
2014-12-04,-0.85056096,-4.5,-81.0,1.08,19.44,18.0,5.0,13.0,0.0,5.0,6.0,7.0
2014-12-05,-1.2667942,-14.318182,-630.0,-0.47386363,-20.85,44.0,0.0,42.0,2.0,0.0,2.0,42.0
2014-12-08,-1.4263531,-14.32653,-702.0,-1.812609e-17,-8.881784e-16,49.0,1.0,48.0,0.0,1.0,1.0,47.0
2014-12-09,0.96162164,-5.108108,-189.0,1.1243243,41.6,37.0,12.0,25.0,0.0,10.0,4.0,23.0
2014-12-10,-4.410239,-11.816901,-839.0,-0.005774648,-0.41,71.0,8.0,63.0,0.0,8.0,12.0,51.0
2014-12-11,-1.6198702,-8.461538,-440.0,0.8736538,45.43,52.0,9.0,40.0,3.0,9.0,3.0,40.0
2014-12-12,-3.7349443,-8.519231,-443.0,1.9853846,103.24,52.0,9.0,42.0,1.0,9.0,4.0,39.0
2014-12-15,-1.084154,-3.775,-151.0,0.54125,21.65,40.0,13.0,25.0,2.0,9.0,6.0,25.0
2014-12-16,0.01786831,-12.3970585,-843.0,-0.8729412,-59.36,68.0,6.0,60.0,2.0,6.0,7.0,55.0
2014-12-17,0.81850994,-4.8088236,-327.0,0.5226471,35.54,68.0,22.0,45.0,1.0,14.0,8.0,46.0
2014-12-18,-4.0689096,-4.2244897,-207.0,0.8081633,39.6,49.0,16.0,33.0,0.0,5.0,0.0,44.0
2014-12-19,4.9159236,0.71428573,15.0,1.1114286,23.34,21.0,10.0,11.0,0.0,2.0,0.0,19.0
2014-12-22,-0.98675776,-5.8717947,-229.0,0.46128204,17.99,39.0,9.0,26.0,4.0,6.0,3.0,30.0
2014-12-23,2.731581,9.285714,325.0,2.2828572,79.9,35.0,26.0,9.0,0.0,9.0,5.0,21.0
2014-12-24,-1.9204004,-10.793103,-313.0,-1.9006896,-55.12,29.0,4.0,24.0,1.0,3.0,8.0,18.0
2014-12-25,,-15.0,-30.0,-0.15,-0.3,2.0,0.0,2.0,0.0,0.0,0.0,2.0
2014-12-26,-1.0064715,-8.142858,-57.0,-6.1285715,-42.9,7.0,1.0,5.0,1.0,1.0,5.0,1.0
2014-12-29,-0.6972335,-2.0869565,-48.0,-0.776087,-17.85,23.0,9.0,14.0,0.0,7.0,8.0,8.0
2014-12-30,1.2639574,-8.8,-264.0,-2.0433333,-61.3,30.0,8.0,22.0,0.0,8.0,7.0,15.0
2014-12-31,-1.2826647,-4.9545455,-109.0,0.08590909,1.89,22.0,7.0,15.0,0.0,7.0,9.0,6.0
2015-01-01,,-0.85714287,-6.0,0.09,0.63,7.0,3.0,4.0,0.0,3.0,4.0,0.0
2015-01-02,-0.6875874,-4.9411764,-84.0,2.9629412,50.37,17.0,5.0,12.0,0.0,5.0,2.0,10.0
2015-01-05,-1.7324128,-15.0,-660.0,-0.59659094,-26.25,44.0,0.0,44.0,0.0,0.0,2.0,42.0
2015-01-06,-4.223825,-13.589744,-530.0,-2.0769231,-81.0,39.0,4.0,35.0,0.0,4.0,5.0,30.0
2015-01-07,1.4689413,-4.090909,-180.0,1.5488636,68.15,44.0,15.0,29.0,0.0,15.0,6.0,23.0
2015-01-08,0.22566427,-7.695652,-354.0,1.0754348,49.47,46.0,10.0,36.0,0.0,3.0,0.0,43.0
2015-01-09,-0.9264091,-15.0,-285.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,19.0
2015-01-12,-1.6173776,-7.8688526,-480.0,1.8636066,113.68,61.0,10.0,49.0,2.0,10.0,9.0,42.0
2015-01-13,-0.30441424,-10.120689,-587.0,1.0793103,62.6,58.0,8.0,50.0,0.0,8.0,8.0,42.0
2015-01-14,5.445684,-7.59375,-486.0,-0.2159375,-13.82,64.0,17.0,47.0,0.0,11.0,10.0,43.0
2015-01-15,-4.4704895,-8.844444,-398.0,-1.5891111,-71.51,45.0,9.0,36.0,0.0,0.0,5.0,40.0
2015-01-16,4.4704895,-2.142857,-105.0,-1.2395918,-60.74,49.0,20.0,29.0,0.0,1.0,4.0,44.0
2015-01-19,,-11.96875,-383.0,-0.4196875,-13.43,32.0,2.0,30.0,0.0,2.0,5.0,25.0
2015-01-20,-0.89220214,-8.057143,-282.0,1.0328572,36.15,35.0,7.0,28.0,0.0,7.0,3.0,25.0
2015-01-21,2.2401614,-6.696429,-375.0,0.47107142,26.38,56.0,13.0,41.0,2.0,8.0,5.0,43.0
2015-01-22,-4.095262,-3.4202898,-236.0,-0.77913046,-53.76,69.0,24.0,45.0,0.0,4.0,15.0,50.0
2015-01-23,-1.4694858,-4.9411764,-168.0,0.5029412,17.1,34.0,8.0,26.0,0.0,1.0,0.0,33.0
2015-01-26,-0.3405167,-4.7222223,-85.0,1.4344444,25.82,18.0,6.0,12.0,0.0,6.0,2.0,10.0
2015-01-27,2.2948933,-4.451613,-138.0,-3.6712904,-113.81,31.0,12.0,19.0,0.0,9.0,11.0,11.0
2015-01-28,-3.9150908,-13.085714,-458.0,-1.6151428,-56.53,35.0,3.0,32.0,0.0,1.0,6.0,28.0
2015-01-29,0.09070295,-9.3,-279.0,2.151,64.53,30.0,5.0,25.0,0.0,5.0,1.0,24.0
2015-01-30,7.9903216,9.571428,335.0,1.3488572,47.21,35.0,26.0,9.0,0.0,7.0,2.0,26.0
2015-02-02,1.0030985,-1.9756098,-81.0,1.5102439,61.92,41.0,16.0,25.0,0.0,10.0,6.0,25.0
2015-02-03,7.4136977,4.379747,346.0,-1.6274683,-128.57,79.0,48.0,31.0,0.0,4.0,9.0,66.0
2015-02-04,-9.051401,-7.7027025,-285.0,-1.9245946,-71.21,37.0,9.0,27.0,1.0,2.0,7.0,28.0
2015-02-05,4.104488,5.75,276.0,2.085,100.08,48.0,30.0,18.0,0.0,13.0,1.0,34.0
2015-02-06,2.310657,5.428571,114.0,0.4857143,10.2,21.0,13.0,8.0,0.0,1.0,0.0,20.0
2015-02-09,0.8473143,0.7741935,24.0,0.55741936,17.28,31.0,15.0,16.0,0.0,14.0,11.0,6.0
2015-02-10,-5.688093,-12.75,-663.0,-0.8619231,-44.82,52.0,4.0,48.0,0.0,3.0,8.0,41.0
2015-02-11,-2.5491972,-15.083333,-543.0,-2.4744444,-89.08,36.0,2.0,34.0,0.0,2.0,8.0,26.0
2015-02-12,4.742311,2.939394,97.0,4.2233334,139.37,33.0,16.0,17.0,0.0,14.0,5.0,14.0
2015-02-13,2.870273,-3.2608695,-75.0,-0.51521736,-11.85,23.0,9.0,14.0,0.0,5.0,1.0,17.0
2015-02-16,,-10.3,-103.0,-5.597,-55.97,10.0,3.0,7.0,0.0,3.0,6.0,1.0
2015-02-17,0.42365918,-8.692307,-226.0,-2.3392308,-60.82,26.0,6.0,20.0,0.0,6.0,9.0,11.0
2015-02-18,-2.7061923,-13.030303,-430.0,-1.3315152,-43.94,33.0,3.0,30.0,0.0,3.0,4.0,26.0
2015-02-19,-1.9564788,-11.846154,-462.0,-0.24615385,-9.6,39.0,5.0,34.0,0.0,5.0,6.0,28.0
2015-02-20,-2.3153305,2.25,18.0,6.6825,53.46,8.0,4.0,4.0,0.0,4.0,0.0,4.0
2015-02-23,-0.2612816,-15.8,-316.0,-2.825,-56.5,20.0,0.0,20.0,0.0,0.0,4.0,16.0
2015-02-24,-2.2032714,-3.9545455,-87.0,-0.17272727,-3.8,22.0,8.0,14.0,0.0,7.0,3.0,12.0
2015-02-25,3.5859206,-5.972973,-221.0,1.605946,59.42,37.0,10.0,25.0,2.0,10.0,6.0,21.0
2015-02-26,-5.312792,-8.176471,-139.0,0.84117645,14.3,17.0,4.0,12.0,1.0,4.0,1.0,12.0
2015-02-27,4.4935246,4.964286,139.0,1.6121428,45.14,28.0,16.0,10.0,2.0,8.0,3.0,17.0
2015-03-02,-0.16762246,-10.741936,-333.0,0.8380645,25.98,31.0,4.0,27.0,0.0,4.0,4.0,23.0
2015-03-03,1.6797036,-5.2272725,-115.0,-0.70181817,-15.44,22.0,8.0,14.0,0.0,8.0,7.0,7.0
2015-03-04,2.1577926,-6.26,-313.0,0.662,33.1,50.0,14.0,36.0,0.0,14.0,12.0,24.0
2015-03-05,-1.5055519,-8.666667,-156.0,0.285,5.13,18.0,3.0,14.0,1.0,0.0,0.0,18.0
2015-03-06,-2.2916217,-2.8461537,-37.0,-3.2846153,-42.7,13.0,5.0,8.0,0.0,5.0,7.0,1.0
2015-03-09,0.2276693,3.0869565,71.0,4.114783,94.64,23.0,12.0,11.0,0.0,9.0,2.0,12.0
2015-03-10,-3.1109555,-14.722222,-265.0,-3.9916666,-71.85,18.0,1.0,17.0,0.0,1.0,4.0,13.0
2015-03-11,-0.74627215,-6.0,-162.0,-1.8474075,-49.88,27.0,9.0,18.0,0.0,9.0,10.0,8.0
2015-03-12,-1.9752691,-6.4615383,-168.0,-0.9888462,-25.71,26.0,8.0,18.0,0.0,6.0,2.0,18.0
2015-03-13,-4.8705277,-6.2222223,-168.0,4.2177777,113.88,27.0,6.0,21.0,0.0,6.0,0.0,21.0
2015-03-16,-0.7131601,-5.885714,-206.0,3.254,113.89,35.0,9.0,26.0,0.0,9.0,2.0,24.0
2015-03-17,-1.2368459,-13.761905,-578.0,-1.1688095,-49.09,42.0,2.0,40.0,0.0,2.0,6.0,34.0
2015-03-18,2.8177278,-4.8,-168.0,1.4065714,49.23,35.0,12.0,23.0,0.0,11.0,7.0,17.0
2015-03-19,-1.3762202,-11.666667,-210.0,-1.4033333,-25.26,18.0,2.0,16.0,0.0,1.0,3.0,14.0
2015-03-20,4.399732,3.5625,57.0,2.74125,43.86,16.0,9.0,7.0,0.0,7.0,0.0,9.0
2015-03-23,0.9993611,1.36,34.0,5.8752,146.88,25.0,11.0,14.0,0.0,11.0,3.0,11.0
2015-03-24,-0.78365326,-1.5294118,-26.0,-1.5129411,-25.72,17.0,7.0,10.0,0.0,6.0,7.0,4.0
2015-03-25,3.5919502,-1.8918918,-70.0,-1.1167568,-41.32,37.0,17.0,20.0,0.0,12.0,11.0,14.0
2015-03-26,5.312751,10.428572,146.0,-0.38785714,-5.43,14.0,11.0,3.0,0.0,4.0,3.0,7.0
2015-03-27,-5.1487827,-15.5,-248.0,-8.225,-131.6,16.0,0.0,15.0,1.0,0.0,12.0,4.0
2015-03-30,-0.11625136,-10.736842,-204.0,-2.25,-42.75,19.0,2.0,16.0,1.0,2.0,7.0,10.0
2015-03-31,-1.950674,-15.875,-254.0,-3.934375,-62.95,16.0,0.0,16.0,0.0,0.0,4.0,12.0
2015-04-01,4.9069533,0.5121951,21.0,0.065853655,2.7,41.0,21.0,20.0,0.0,12.0,10.0,19.0
2015-04-02,-1.9950284,-14.363636,-316.0,-5.228182,-115.02,22.0,1.0,21.0,0.0,0.0,7.0,15.0
2015-04-03,,1.5,6.0,7.7625,31.05,4.0,2.0,2.0,0.0,2.0,0.0,2.0
2015-04-06,1.4577788,12.72,318.0,2.0352,50.88,25.0,21.0,4.0,0.0,10.0,4.0,11.0
2015-04-07,3.5276694,1.7391304,80.0,0.32586956,14.99,46.0,23.0,23.0,0.0,7.0,6.0,33.0
2015-04-08,-6.7273183,-12.128205,-473.0,0.12564103,4.9,39.0,4.0,35.0,0.0,4.0,6.0,29.0
2015-04-09,0.6914974,-7.428571,-52.0,-3.56,-24.92,7.0,3.0,4.0,0.0,3.0,2.0,2.0
2015-04-10,1.6403414,-1.0588236,-18.0,1.1788235,20.04,17.0,7.0,10.0,0.0,7.0,6.0,4.0
2015-04-13,0.20596062,10.5,210.0,4.4295,88.59,20.0,15.0,5.0,0.0,10.0,5.0,5.0
2015-04-14,2.5654614,2.4242425,80.0,-3.7578788,-124.01,33.0,20.0,13.0,0.0,7.0,12.0,14.0
2015-04-15,5.386971,2.485294,169.0,0.9582353,65.16,68.0,35.0,33.0,0.0,13.0,15.0,40.0
2015-04-16,0.77917874,-4.1034484,-119.0,1.0406897,30.18,29.0,10.0,19.0,0.0,8.0,5.0,16.0
2015-04-17,-1.7438164,-15.5,-217.0,-2.7814286,-38.94,14.0,0.0,14.0,0.0,0.0,3.0,11.0
2015-04-20,0.39258125,2.607143,73.0,2.1446428,60.05,28.0,15.0,13.0,0.0,13.0,7.0,8.0
2015-04-21,-1.4113678,-16.64,-416.0,-4.8248,-120.62,25.0,0.0,25.0,0.0,0.0,6.0,19.0
2015-04-22,1.0559382,5.4423075,283.0,5.808846,302.06,52.0,25.0,19.0,8.0,22.0,4.0,26.0
2015-04-23,0.74494845,-3.3529413,-57.0,0.6652941,11.31,17.0,6.0,11.0,0.0,3.0,1.0,13.0
2015-04-24,-1.0837808,-14.222222,-128.0,-13.002222,-117.02,9.0,2.0,7.0,0.0,2.0,7.0,0.0
2015-04-27,-0.2510322,-19.3,-193.0,-12.7,-127.0,10.0,0.0,10.0,0.0,0.0,8.0,2.0
2015-04-28,2.6464558,-3.8235295,-65.0,1.3052942,22.19,17.0,6.0,11.0,0.0,6.0,3.0,8.0
2015-04-29,2.5953014,2.0,62.0,1.3535484,41.96,31.0,16.0,14.0,1.0,12.0,4.0,15.0
2015-04-30,1.8109999,-4.6875,-75.0,2.44125,39.06,16.0,5.0,11.0,0.0,5.0,0.0,11.0
2015-05-01,-0.8760164,-10.6,-159.0,-2.134,-32.01,15.0,2.0,13.0,0.0,2.0,5.0,8.0
2015-05-04,-0.10167776,0.6363636,7.0,6.2272725,68.5,11.0,4.0,7.0,0.0,4.0,5.0,2.0
2015-05-05,2.4477332,9.346154,243.0,3.696923,96.12,26.0,19.0,7.0,0.0,10.0,0.0,16.0
2015-05-06,0.906774,10.571428,296.0,0.8675,24.29,28.0,21.0,7.0,0.0,7.0,4.0,17.0
2015-05-07,-3.2357726,-5.392857,-151.0,-2.2267857,-62.35,28.0,8.0,19.0,1.0,4.0,10.0,14.0
2015-05-08,0.70946246,-1.5238096,-32.0,0.02047619,0.43,21.0,9.0,12.0,0.0,8.0,3.0,10.0
2015-05-11,-0.1011464,-8.470589,-144.0,0.061764706,1.05,17.0,3.0,14.0,0.0,3.0,6.0,8.0
2015-05-12,2.4844964,16.178572,453.0,7.74,216.72,28.0,25.0,3.0,0.0,13.0,0.0,15.0
2015-05-13,-0.36297682,1.7857143,50.0,-2.1382143,-59.87,28.0,14.0,14.0,0.0,9.0,14.0,5.0
2015-05-14,-1.0133818,-6.7058825,-114.0,-3.4429412,-58.53,17.0,5.0,10.0,2.0,5.0,2.0,10.0
2015-05-15,-0.26751396,-9.473684,-180.0,1.7368422,33.0,19.0,3.0,16.0,0.0,3.0,2.0,14.0
2015-05-18,-0.16223355,-2.8333333,-34.0,0.46916667,5.63,12.0,4.0,7.0,1.0,4.0,7.0,1.0
2015-05-19,-3.6666777,-10.041667,-241.0,1.4020833,33.65,24.0,3.0,21.0,0.0,3.0,3.0,18.0
2015-05-20,2.8558624,7.9259257,214.0,5.4648147,147.55,27.0,18.0,9.0,0.0,18.0,8.0,1.0
2015-05-21,2.0480824,3.0769231,40.0,2.8992307,37.69,13.0,7.0,6.0,0.0,3.0,2.0,8.0
2015-05-22,-2.1838596,-5.470588,-93.0,3.7441177,63.65,17.0,3.0,12.0,2.0,3.0,0.0,14.0
2015-05-25,,-15.0,-30.0,-13.125,-26.25,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2015-05-26,-0.68438464,-3.5,-21.0,-1.7333333,-10.4,6.0,2.0,4.0,0.0,2.0,4.0,0.0
2015-05-27,0.38327572,-6.571429,-92.0,-1.6721429,-23.41,14.0,4.0,10.0,0.0,4.0,7.0,3.0
2015-05-28,0.31250027,4.633333,139.0,0.80733335,24.22,30.0,18.0,11.0,1.0,13.0,4.0,13.0
2015-05-29,4.341872,18.0,108.0,6.69,40.14,6.0,6.0,0.0,0.0,6.0,0.0,0.0
2015-06-01,-0.0055329627,-13.263158,-252.0,-3.8236842,-72.65,19.0,2.0,17.0,0.0,2.0,7.0,10.0
2015-06-02,1.744326,4.173913,96.0,1.2313044,28.32,23.0,14.0,9.0,0.0,9.0,5.0,9.0
2015-06-03,-2.6950462,-6.4736843,-246.0,2.2713158,86.31,38.0,9.0,29.0,0.0,9.0,2.0,27.0
2015-06-04,-2.838637,-10.772727,-237.0,1.3295455,29.25,22.0,4.0,18.0,0.0,3.0,0.0,19.0
2015-06-05,1.8957105,-0.4848485,-16.0,3.1666667,104.5,33.0,14.0,18.0,1.0,12.0,4.0,17.0
2015-06-08,-0.54580784,-16.857143,-118.0,-9.292857,-65.05,7.0,0.0,7.0,0.0,0.0,6.0,1.0
2015-06-09,3.3815563,3.5,77.0,-2.8268182,-62.19,22.0,14.0,8.0,0.0,8.0,8.0,6.0
2015-06-10,1.9916714,4.3,129.0,-0.83166665,-24.95,30.0,18.0,10.0,2.0,11.0,10.0,9.0
2015-06-11,-1.0155697,-2.44,-61.0,-0.6868,-17.17,25.0,7.0,18.0,0.0,7.0,5.0,13.0
2015-06-12,-1.2924787,-10.235294,-174.0,-1.4241177,-24.21,17.0,2.0,15.0,0.0,2.0,4.0,11.0
2015-06-15,-0.23990953,-14.214286,-199.0,-9.232142,-129.25,14.0,1.0,13.0,0.0,1.0,11.0,2.0
2015-06-16,0.80308276,8.5,119.0,4.3428574,60.8,14.0,10.0,4.0,0.0,8.0,2.0,4.0
2015-06-17,-0.20016687,10.238095,215.0,1.1214286,23.55,21.0,15.0,6.0,0.0,6.0,6.0,9.0
2015-06-18,0.8645108,12.0,132.0,1.0036364,11.04,11.0,9.0,2.0,0.0,3.0,2.0,6.0
2015-06-19,-1.3163565,-15.0,-150.0,-7.05,-70.5,10.0,0.0,10.0,0.0,0.0,7.0,3.0
2015-06-22,0.21733756,9.0,99.0,3.340909,36.75,11.0,8.0,3.0,0.0,7.0,3.0,1.0
2015-06-23,1.7181985,4.5384617,118.0,2.4742308,64.33,26.0,13.0,11.0,2.0,11.0,9.0,6.0
2015-06-24,-1.7181985,2.0416667,49.0,0.74291664,17.83,24.0,11.0,13.0,0.0,8.0,8.0,8.0
2015-06-25,-0.702344,-15.0,-105.0,-0.6,-4.2,7.0,0.0,7.0,0.0,0.0,0.0,7.0
2015-06-26,-0.30252123,-16.357143,-229.0,-5.9214287,-82.9,14.0,0.0,13.0,1.0,0.0,3.0,11.0
2015-06-29,-0.60581994,-11.8,-177.0,0.13,1.95,15.0,1.0,14.0,0.0,1.0,4.0,10.0
2015-06-30,1.9352157,9.904762,208.0,0.025238095,0.53,21.0,16.0,5.0,0.0,7.0,5.0,9.0
2015-07-01,-4.364204,-13.264706,-451.0,-4.0238237,-136.81,34.0,3.0,31.0,0.0,3.0,16.0,15.0
2015-07-02,-0.017563889,-3.1,-31.0,1.903,19.03,10.0,4.0,6.0,0.0,4.0,3.0,3.0
2015-07-03,,-15.0,-225.0,-1.26,-18.9,15.0,0.0,15.0,0.0,0.0,2.0,13.0
2015-07-06,-2.0347574,-15.4,-616.0,-2.47375,-98.95,40.0,0.0,40.0,0.0,0.0,10.0,30.0
2015-07-07,-0.2862324,-10.0,-180.0,-1.5527778,-27.95,18.0,3.0,15.0,0.0,3.0,5.0,10.0
2015-07-08,-1.3854368,-2.7083333,-65.0,-0.047916666,-1.15,24.0,10.0,14.0,0.0,10.0,8.0,6.0
2015-07-09,2.2037876,4.857143,68.0,0.3592857,5.03,14.0,9.0,5.0,0.0,6.0,2.0,6.0
2015-07-10,-0.037914693,-4.3,-43.0,-2.704,-27.04,10.0,3.0,7.0,0.0,3.0,7.0,0.0
2015-07-13,-0.3494425,-4.96875,-159.0,0.1128125,3.61,32.0,8.0,23.0,1.0,8.0,14.0,10.0
2015-07-14,1.634396,-2.1333334,-96.0,1.3197777,59.39,45.0,18.0,27.0,0.0,12.0,5.0,28.0
2015-07-15,-3.1596692,-5.15625,-165.0,-0.03625,-1.16,32.0,10.0,22.0,0.0,8.0,6.0,18.0
2015-07-16,-0.9775249,7.5789475,144.0,3.843158,73.02,19.0,13.0,6.0,0.0,9.0,2.0,8.0
2015-07-17,-0.039300453,-3.375,-27.0,-1.27125,-10.17,8.0,3.0,5.0,0.0,3.0,5.0,0.0
2015-07-20,-0.508311,-8.6,-129.0,-2.8,-42.0,15.0,2.0,13.0,0.0,2.0,11.0,2.0
2015-07-21,0.9533339,-0.85714287,-18.0,0.63809526,13.4,21.0,9.0,10.0,2.0,9.0,6.0,6.0
2015-07-22,-2.643855,-12.0,-348.0,-4.1813793,-121.26,29.0,4.0,25.0,0.0,4.0,14.0,11.0
2015-07-23,-2.3825321,-6.1764708,-105.0,-0.39294118,-6.68,17.0,5.0,12.0,0.0,5.0,3.0,9.0
