,r_lag_31,r_lag_30,r_lag_29,r_lag_28,r_lag_27,r_lag_26,r_lag_25,r_lag_24,r_lag_23,r_lag_22,r_lag_21,r_lag_20,r_lag_19,r_lag_18,r_lag_17,r_lag_16,r_lag_15,r_lag_14,r_lag_13,r_lag_12,r_lag_11,r_lag_10,r_lag_9,r_lag_8,r_lag_7,r_lag_6,r_lag_5,r_lag_4,r_lag_3,r_lag_2,r_lag_1,TARGET
2000-05-09,-2.1395428,-2.1395428,-1.4459441,1.0815413,5.3174024,-0.7877158,0.748477,0.748477,0.748477,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096
2000-05-10,-2.1395428,-1.4459441,1.0815413,5.3174024,-0.7877158,0.748477,0.748477,0.748477,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017
2000-05-11,-1.4459441,1.0815413,5.3174024,-0.7877158,0.748477,0.748477,0.748477,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997
2000-05-12,1.0815413,5.3174024,-0.7877158,0.748477,0.748477,0.748477,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227
2000-05-15,0.748477,0.748477,0.748477,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746
2000-05-16,0.748477,0.748477,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115
2000-05-17,0.748477,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039
2000-05-18,0.750258,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259
2000-05-19,-0.53867,5.479795,-0.32924852,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024
2000-05-22,-0.32924852,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935
2000-05-23,-0.32924852,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706
2000-05-24,-0.32924852,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767
2000-05-25,0.10968939,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987
2000-05-26,-3.7165184,-6.734442,3.3455927,0.702579,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753
2000-05-30,0.702579,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855
2000-05-31,0.702579,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176
2000-06-01,0.16812192,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965
2000-06-02,3.8714511,-0.97269756,1.7884232,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302
2000-06-05,1.0652075,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114
2000-06-06,1.0652075,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605
2000-06-07,1.0652075,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866
2000-06-08,0.818037,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866
2000-06-09,1.451096,-1.2730017,4.0109997,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929
2000-06-12,1.3245227,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893
2000-06-13,1.3245227,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453
2000-06-14,1.3245227,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677
2000-06-15,0.34681746,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383
2000-06-16,-0.6364115,-1.2851039,3.0173259,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057
2000-06-19,-0.86236024,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727
2000-06-20,-0.86236024,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225
2000-06-21,-0.86236024,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309
2000-06-22,-1.591935,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056
2000-06-23,-0.034946706,4.376767,1.7904987,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064
2000-06-26,-2.2263753,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268
2000-06-27,-2.2263753,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858
2000-06-28,-2.2263753,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496
2000-06-29,-2.2263753,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784
2000-06-30,0.49901855,-4.4796176,3.9180965,0.49562302,0.49562302,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859
2000-07-05,0.49562302,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417
2000-07-06,-0.5204114,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401
2000-07-07,-0.3017605,-1.6590866,1.6590866,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647
2000-07-10,1.4666929,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584
2000-07-11,1.4666929,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953
2000-07-12,1.4666929,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832
2000-07-13,1.6567893,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934
2000-07-14,3.0084453,-0.030557677,-0.061143383,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782
2000-07-17,-1.0761057,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334
2000-07-18,-1.0761057,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809
2000-07-19,-1.0761057,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323
2000-07-20,-0.81355727,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974
2000-07-21,4.6419225,1.7089309,3.1600056,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271
2000-07-24,0.115141064,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821
2000-07-25,0.115141064,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057
2000-07-26,0.115141064,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335
2000-07-27,-3.2192268,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857
2000-07-28,1.4157858,-0.46970496,2.6940784,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214
2000-07-31,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214,0.03544214,0.03544214,-0.86149806
2000-08-01,-0.8899859,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214,0.03544214,0.03544214,-0.86149806,1.2646961
2000-08-02,-0.8899859,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214,0.03544214,0.03544214,-0.86149806,1.2646961,1.4968206
2000-08-03,-0.8899859,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214,0.03544214,0.03544214,-0.86149806,1.2646961,1.4968206,2.2732224
2000-08-04,-0.8899859,-1.0635417,-1.8704401,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214,0.03544214,0.03544214,-0.86149806,1.2646961,1.4968206,2.2732224,3.4661982
2000-08-07,0.23159647,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214,0.03544214,0.03544214,-0.86149806,1.2646961,1.4968206,2.2732224,3.4661982,3.4661982,3.4661982,-1.1438754
2000-08-08,0.23159647,0.23159647,-0.836584,0.3382953,2.4354832,3.465934,-0.31887782,-0.31887782,-0.31887782,-0.64497334,3.9270809,-2.6651323,-0.5157974,-8.004271,-8.004271,-8.004271,-0.695821,-0.28643057,-0.28725335,1.4280857,0.03544214,0.03544214,0.03544214,-0.86149806,1.2646961,1.4968206,2.2732224,3.4661982,3.4661982,3.4661982,-1.1438754,1.1342276
